v	0.08	-0.754399	0.56
n	0.0899428	-0.975733	-0.19964
v	0.08	-0.76	0.568761
n	0.0838504	-0.987339	-0.13465
v	0.08	-0.764885	0.68
n	0.0579716	-0.793227	0.60616
v	0.08	-0.8	0.649635
n	0.0741416	-0.917424	0.390943
v	0.08	-0.799491	0.6
n	0.0713165	-0.991607	0.107839
v	0.08	-0.8	0.601748
n	0.0638017	-0.984685	0.162247
v	0.069109	-0.8	0.6
n	0.0337005	-0.98977	0.138634
v	0.08	-0.836496	0.64
n	0.0710044	-0.92809	0.365523
v	0.12	0.8	0.647255
n	0.120581	0.901247	0.41619
v	0.12	0.834309	0.64
n	0.104862	0.919091	0.379836
v	0.12	0.8	0.611196
n	0.0987282	0.966068	0.238674
v	0.106846	0.76	0.68
n	0.111027	0.792223	0.600046
v	0.12	0.76	0.67793
n	0.106474	0.782188	0.613877
v	0.12	0.796323	0.6
n	0.128365	0.986042	0.106034
v	0.12	0.76	0.574518
n	0.132048	0.98991	-0.0513871
v	0.12	0.72	0.702087
n	0.0943825	0.706411	0.701481
v	0.12	0.758685	0.68
n	0.10647	0.782123	0.613961
v	0.12	0.749917	0.56
n	0.11144	0.969773	-0.217073
v	0.12	0.72	0.530694
n	0.150528	0.870893	-0.467852
v	0.12	0.68	0.730138
n	0.107559	0.592967	0.798011
v	0.12	0.700508	0.72
n	0.105465	0.634151	0.765983
v	0.12	0.713218	0.52
n	0.151328	0.855469	-0.49525
v	0.12	0.683772	0.48
n	0.153525	0.837135	-0.525009
v	0.12	0.68	0.47505
n	0.152449	0.844574	-0.513277
v	0.103687	0.64	0.76
n	0.0872363	0.525297	0.846435
v	0.12	0.64	0.757922
n	0.0973513	0.524619	0.845753
v	0.12	0.660994	0.44
n	0.166936	0.876187	-0.452138
v	0.12	0.64014	0.4
n	0.180741	0.909597	-0.374119
v	0.12	0.64	0.399704
n	0.180741	0.909598	-0.374119
v	0.12	0.6	0.780984
n	0.100653	0.505133	0.857152
v	0.12	0.637675	0.76
n	0.100025	0.521539	0.847344
v	0.12	0.625383	0.36
n	0.194669	0.92581	-0.324007
v	0.12	0.612645	0.32
n	0.19661	0.939061	-0.281973
v	0.12	0.602142	0.28
n	0.195444	0.95497	-0.223237
v	0.087717	0.6	0.24
n	0.136483	0.974549	-0.177838
v	0.12	0.6	0.26959
n	0.197521	0.956372	-0.215265
v	0.12	0.56	0.805334
n	0.103259	0.477864	0.872344
v	0.12	0.571744	0.8
n	0.104891	0.4897	0.865559
v	0.12	0.594963	0.24
n	0.19858	0.96447	-0.174254
v	0.12	0.589936	0.2
n	0.200728	0.971703	-0.124508
v	0.12	0.586499	0.16
n	0.205287	0.975294	-0.0816083
v	0.12	0.584387	0.12
n	0.204886	0.976966	-0.0596577
v	0.12	0.583294	0.08
n	0.209071	0.977161	-0.0380169
v	0.12	0.582891	0.04
n	0.208066	0.977711	-0.028105
v	0.12	0.582833	0
n	0.20368	0.978878	-0.0176411
v	0.12	0.582775	-0.04
n	0.201197	0.979253	-0.0241551
v	0.12	0.58237	-0.08
n	0.203726	0.978289	-0.0380321
v	0.12	0.581268	-0.12
n	0.201935	0.977691	-0.0578195
v	0.12	0.579106	-0.16
n	0.205935	0.974599	-0.0880222
v	0.12	0.575498	-0.2
n	0.203469	0.971172	-0.124199
v	0.12	0.570013	-0.24
n	0.204642	0.964574	-0.166488
v	0.12	0.562154	-0.28
n	0.215212	0.946929	-0.238764
v	0.12	0.56	-0.287957
n	0.219949	0.945478	-0.240193
v	0.12	0.52	0.826253
n	0.105025	0.452224	0.885699
v	0.12	0.552468	-0.32
n	0.209678	0.933723	-0.290167
v	0.12	0.539856	-0.36
n	0.211278	0.913833	-0.346801
v	0.12	0.523257	-0.4
n	0.213874	0.889113	-0.404643
v	0.12	0.52	-0.406045
n	0.211333	0.88723	-0.410075
v	0.12	0.48	0.846691
n	0.106826	0.427261	0.897795
v	0.12	0.496266	0.84
n	0.108224	0.438964	0.891963
v	0.12	0.50348	-0.44
n	0.20973	0.852994	-0.477926
v	0.11302	0.48	-0.48
n	0.193873	0.806579	-0.558429
v	0.12	0.48	-0.477543
n	0.20431	0.808542	-0.551831
v	0.12	0.44	0.864315
n	0.107094	0.392583	0.91346
v	0.12	0.478565	-0.48
n	0.208876	0.801047	-0.560977
v	0.12	0.448779	-0.52
n	0.208569	0.74771	-0.63042
v	0.12	0.44	-0.529303
n	0.19953	0.737029	-0.645737
v	0.12	0.4	0.881944
n	0.108935	0.359504	0.926763
v	0.12	0.405764	0.88
n	0.111784	0.363478	0.924872
v	0.12	0.412141	-0.56
n	0.205505	0.686102	-0.697877
v	0.12	0.4	-0.570616
n	0.2076	0.672758	-0.71014
v	0.12	0.36	0.895589
n	0.109002	0.329616	0.937801
v	0.12	0.36677	-0.6
n	0.202101	0.612171	-0.764462
v	0.12	0.36	-0.604776
n	0.202847	0.602158	-0.772179
v	0.12	0.32	0.909015
n	0.112704	0.295742	0.948596
v	0.085459	0.32	-0.64
n	0.144607	0.536851	-0.831192
v	0.12	0.32	-0.632543
n	0.208411	0.53361	-0.81965
v	0.12	0.28	0.921408
n	0.107157	0.252138	0.96174
v	0.12	0.285793	0.92
n	0.109314	0.261283	0.959052
v	0.12	0.308771	-0.64
n	0.202158	0.511422	-0.835212
v	0.12	0.28	-0.655321
n	0.197348	0.455427	-0.868124
v	0.12	0.24	0.930425
n	0.109418	0.217533	0.9699
v	0.095212	0.24	-0.68
n	0.157316	0.389263	-0.907594
v	0.12	0.24	-0.675084
n	0.197664	0.387886	-0.900263
v	0.12	0.2	0.9385
n	0.107167	0.181766	0.977485
v	0.12	0.22889	-0.68
n	0.202124	0.376874	-0.903943
v	0.12	0.2	-0.690301
n	0.201215	0.32572	-0.923807
v	0.12	0.16	0.945418
n	0.106526	0.142274	0.984078
v	0.12	0.16	-0.70252
n	0.199959	0.268818	-0.942206
v	0.12	0.12	0.950996
n	0.108406	0.108406	0.988178
v	0.12	0.12	-0.712372
n	0.202537	0.202537	-0.958101
v	0.12	0.08	0.955088
n	0.11244	0.0757515	0.990767
v	0.117835	0.08	-0.72
n	0.184022	0.129043	-0.974415
v	0.12	0.08	-0.7196
n	0.184059	0.129044	-0.974407
v	0.097224	0.04	0.96
n	0.0878945	0.0351594	0.995509
v	0.12	0.04	0.957587
n	0.116138	0.0411215	0.992382
v	0.12	0.076375	-0.72
n	0.188764	0.120121	-0.974648
v	0.12	0.04	-0.72325
n	0.193844	0.0586256	-0.979279
v	0.105219	0	0.96
n	0.0891676	-5.97367e-09	0.996017
v	0.12	0	0.958427
n	0.11651	7.78126e-09	0.99319
v	0.12	0	-0.724452
n	0.192315	-0.00262508	-0.98133
v	0.097225	-0.04	0.96
n	0.0878945	-0.0351594	0.995509
v	0.12	-0.04	0.957587
n	0.116138	-0.0411215	0.992382
v	0.12	-0.04	-0.723251
n	0.193844	-0.0586255	-0.979279
v	0.12	-0.08	0.955088
n	0.11244	-0.0757516	0.990767
v	0.12	-0.076375	-0.72
n	0.188764	-0.120121	-0.974648
v	0.12	-0.08	-0.7196
n	0.184059	-0.129044	-0.974408
v	0.117835	-0.08	-0.72
n	0.184022	-0.129043	-0.974415
v	0.12	-0.12	0.950996
n	0.108406	-0.108406	0.988178
v	0.12	-0.12	-0.712372
n	0.202537	-0.202537	-0.958101
v	0.12	-0.16	0.945418
n	0.106526	-0.142274	0.984078
v	0.12	-0.16	-0.70252
n	0.199959	-0.268819	-0.942206
v	0.12	-0.2	0.9385
n	0.107168	-0.181766	0.977485
v	0.12	-0.2	-0.690301
n	0.201215	-0.325721	-0.923807
v	0.12	-0.24	0.930425
n	0.109418	-0.217534	0.9699
v	0.12	-0.22889	-0.68
n	0.202124	-0.376874	-0.903943
v	0.12	-0.24	-0.675084
n	0.197664	-0.387885	-0.900263
v	0.095212	-0.24	-0.68
n	0.157316	-0.389263	-0.907594
v	0.12	-0.28	0.921408
n	0.107157	-0.252138	0.96174
v	0.12	-0.28	-0.655321
n	0.197348	-0.455427	-0.868124
v	0.12	-0.285793	0.92
n	0.109314	-0.261283	0.959052
v	0.12	-0.32	0.909015
n	0.112704	-0.295742	0.948596
v	0.12	-0.308771	-0.64
n	0.202157	-0.511422	-0.835212
v	0.12	-0.32	-0.632543
n	0.20841	-0.53361	-0.81965
v	0.085459	-0.32	-0.64
n	0.144607	-0.536851	-0.831192
v	0.12	-0.36	0.895589
n	0.109002	-0.329616	0.937801
v	0.12	-0.36	-0.604776
n	0.202846	-0.602158	-0.772179
v	0.12	-0.4	0.881944
n	0.108935	-0.359504	0.926763
v	0.12	-0.36677	-0.6
n	0.202101	-0.612171	-0.764462
v	0.12	-0.4	-0.570616
n	0.2076	-0.672758	-0.71014
v	0.12	-0.405764	0.88
n	0.111784	-0.363477	0.924872
v	0.12	-0.44	0.864315
n	0.107094	-0.392582	0.91346
v	0.12	-0.412141	-0.56
n	0.205505	-0.686102	-0.697877
v	0.12	-0.44	-0.529303
n	0.19953	-0.737029	-0.645737
v	0.12	-0.48	0.846691
n	0.106826	-0.42726	0.897795
v	0.12	-0.478565	-0.48
n	0.208876	-0.801047	-0.560976
v	0.12	-0.48	-0.477543
n	0.20431	-0.808542	-0.551831
v	0.11302	-0.48	-0.48
n	0.193873	-0.806579	-0.558429
v	0.12	-0.448779	-0.52
n	0.208569	-0.74771	-0.63042
v	0.12	-0.496266	0.84
n	0.108224	-0.438964	0.891963
v	0.12	-0.52	0.826253
n	0.105026	-0.452224	0.885699
v	0.12	-0.50348	-0.44
n	0.20973	-0.852995	-0.477926
v	0.12	-0.52	-0.406045
n	0.211333	-0.88723	-0.410075
v	0.12	-0.56	0.805334
n	0.103259	-0.477864	0.872344
v	0.12	-0.552467	-0.32
n	0.209678	-0.933723	-0.290167
v	0.12	-0.56	-0.287957
n	0.219949	-0.945478	-0.240194
v	0.12	-0.539856	-0.36
n	0.211277	-0.913833	-0.346801
v	0.12	-0.523257	-0.4
n	0.213874	-0.889113	-0.404642
v	0.12	-0.571744	0.8
n	0.104892	-0.4897	0.865559
v	0.12	-0.6	0.780984
n	0.100654	-0.505133	0.857152
v	0.12	-0.594963	0.24
n	0.19858	-0.96447	-0.174254
v	0.12	-0.6	0.269589
n	0.197521	-0.956372	-0.215265
v	0.087718	-0.6	0.24
n	0.136483	-0.974549	-0.177838
v	0.12	-0.589936	0.2
n	0.200728	-0.971703	-0.124508
v	0.12	-0.586499	0.16
n	0.205287	-0.975294	-0.0816084
v	0.12	-0.584387	0.12
n	0.204885	-0.976966	-0.0596577
v	0.12	-0.583294	0.08
n	0.209071	-0.977161	-0.0380169
v	0.12	-0.582891	0.04
n	0.208066	-0.977711	-0.028105
v	0.12	-0.582833	0
n	0.20368	-0.978878	-0.017641
v	0.12	-0.582775	-0.04
n	0.201196	-0.979253	-0.024155
v	0.12	-0.58237	-0.08
n	0.203726	-0.978289	-0.038032
v	0.12	-0.581268	-0.12
n	0.201935	-0.977691	-0.0578197
v	0.12	-0.579106	-0.16
n	0.205935	-0.974599	-0.0880223
v	0.12	-0.575498	-0.2
n	0.203469	-0.971172	-0.124199
v	0.12	-0.570013	-0.24
n	0.204642	-0.964574	-0.166488
v	0.12	-0.562154	-0.28
n	0.215212	-0.94693	-0.238764
v	0.12	-0.637675	0.76
n	0.100026	-0.521539	0.847344
v	0.103687	-0.64	0.76
n	0.0872369	-0.525297	0.846435
v	0.12	-0.64	0.757922
n	0.0973519	-0.524619	0.845753
v	0.12	-0.625383	0.36
n	0.194669	-0.92581	-0.324007
v	0.12	-0.64	0.399704
n	0.180741	-0.909598	-0.374119
v	0.12	-0.612645	0.32
n	0.19661	-0.939061	-0.281973
v	0.12	-0.602142	0.28
n	0.195444	-0.95497	-0.223237
v	0.12	-0.68	0.730138
n	0.107559	-0.592967	0.798011
v	0.12	-0.660994	0.44
n	0.166936	-0.876187	-0.452138
v	0.12	-0.68	0.47505
n	0.152449	-0.844574	-0.513277
v	0.12	-0.64014	0.4
n	0.180741	-0.909597	-0.374119
v	0.12	-0.700508	0.72
n	0.105466	-0.634151	0.765983
v	0.12	-0.72	0.702087
n	0.0943829	-0.706411	0.701481
v	0.12	-0.713218	0.52
n	0.151328	-0.855469	-0.49525
v	0.12	-0.72	0.530694
n	0.150528	-0.870893	-0.467852
v	0.12	-0.683772	0.48
n	0.153525	-0.837135	-0.525009
v	0.12	-0.758685	0.68
n	0.10647	-0.782123	0.613961
v	0.106846	-0.76	0.68
n	0.111027	-0.792223	0.600046
v	0.12	-0.76	0.67793
n	0.106474	-0.782188	0.613877
v	0.12	-0.749917	0.56
n	0.11144	-0.969773	-0.217073
v	0.12	-0.76	0.574518
n	0.132048	-0.98991	-0.0513874
v	0.12	-0.8	0.647255
n	0.120581	-0.901247	0.41619
v	0.12	-0.796323	0.6
n	0.128365	-0.986042	0.106034
v	0.12	-0.8	0.611196
n	0.0987281	-0.966068	0.238674
v	0.12	-0.834309	0.64
n	0.104862	-0.919091	0.379835
v	0.16	0.8	0.644533
n	0.145198	0.898046	0.415247
v	0.16	0.830525	0.64
n	0.134412	0.906983	0.399143
v	0.16	0.8	0.622004
n	0.143864	0.939378	0.311243
v	0.16	0.76	0.670131
n	0.145953	0.8066	0.572794
v	0.16	0.791339	0.6
n	0.165065	0.973136	0.160498
v	0.16	0.76	0.581653
n	0.20195	0.977681	0.0579293
v	0.16	0.72	0.696634
n	0.160351	0.714727	0.680773
v	0.16	0.752916	0.68
n	0.145068	0.771666	0.619264
v	0.16	0.74301	0.56
n	0.18806	0.937459	-0.292924
v	0.16	0.72	0.54005
n	0.211948	0.891192	-0.401068
v	0.16	0.68	0.725447
n	0.129642	0.596954	0.791732
v	0.16	0.692094	0.72
n	0.142387	0.615345	0.775291
v	0.16	0.706044	0.52
n	0.191419	0.844699	-0.499843
v	0.1359	0.68	0.48
n	0.167374	0.835962	-0.522642
v	0.16	0.68	0.487766
n	0.200233	0.816455	-0.541579
v	0.16	0.64	0.751199
n	0.132094	0.521763	0.842801
v	0.16	0.67561	0.48
n	0.197676	0.832309	-0.517867
v	0.16	0.652208	0.44
n	0.215926	0.86935	-0.444529
v	0.12058	0.64	0.4
n	0.18074	0.909598	-0.374119
v	0.16	0.64	0.418298
n	0.223123	0.873603	-0.432475
v	0.16	0.6	0.775396
n	0.135776	0.503212	0.85343
v	0.16	0.629493	0.76
n	0.134034	0.514891	0.846712
v	0.16	0.63209	0.4
n	0.240453	0.891984	-0.382813
v	0.16	0.616378	0.36
n	0.254755	0.910667	-0.325247
v	0.16	0.602787	0.32
n	0.259945	0.923626	-0.28168
v	0.128539	0.6	0.28
n	0.201616	0.954424	-0.220059
v	0.16	0.6	0.31005
n	0.267643	0.924905	-0.270035
v	0.16	0.56	0.800558
n	0.139192	0.475865	0.868434
v	0.16	0.561301	0.8
n	0.138971	0.477341	0.867659
v	0.16	0.593088	0.28
n	0.267962	0.937061	-0.223861
v	0.16	0.585879	0.24
n	0.273936	0.946546	-0.17032
v	0.16	0.580559	0.2
n	0.27864	0.953406	-0.115653
v	0.16	0.57692	0.16
n	0.276305	0.957324	-0.0847695
v	0.16	0.574684	0.12
n	0.271203	0.960718	-0.0589046
v	0.16	0.573528	0.08
n	0.269263	0.962418	-0.0353348
v	0.16	0.5731	0.04
n	0.265098	0.964023	-0.0195446
v	0.16	0.573039	0
n	0.261068	0.965147	-0.01831
v	0.16	0.572978	-0.04
n	0.266542	0.963455	-0.0266582
v	0.16	0.57255	-0.08
n	0.265629	0.963285	-0.0390279
v	0.16	0.571383	-0.12
n	0.270108	0.961096	-0.0577606
v	0.16	0.569095	-0.16
n	0.272553	0.958028	-0.0888645
v	0.16	0.565275	-0.2
n	0.283558	0.949802	-0.132176
v	0.158092	0.56	-0.24
n	0.290089	0.940065	-0.179239
v	0.16	0.56	-0.236343
n	0.291519	0.940807	-0.172911
v	0.128194	0.56	-0.28
n	0.226642	0.945746	-0.232803
v	0.16	0.52	0.820436
n	0.139055	0.451128	0.88156
v	0.16	0.559542	-0.24
n	0.290113	0.940058	-0.179236
v	0.16	0.552359	-0.28
n	0.286942	0.930976	-0.225718
v	0.16	0.542463	-0.32
n	0.281181	0.916258	-0.285322
v	0.16	0.52919	-0.36
n	0.280462	0.893622	-0.3504
v	0.131713	0.52	-0.4
n	0.225467	0.886752	-0.403529
v	0.16	0.52	-0.381043
n	0.277992	0.883338	-0.377405
v	0.16	0.48	0.841809
n	0.142433	0.423067	0.894834
v	0.16	0.484608	0.84
n	0.141457	0.425408	0.893878
v	0.16	0.512558	-0.4
n	0.273467	0.872233	-0.405494
v	0.16	0.492167	-0.44
n	0.271929	0.840447	-0.468725
v	0.16	0.48	-0.458566
n	0.27587	0.812953	-0.512839
v	0.16	0.44	0.858688
n	0.143364	0.389109	0.909967
v	0.16	0.466933	-0.48
n	0.275369	0.787417	-0.551496
v	0.147495	0.44	-0.52
n	0.249918	0.736713	-0.628327
v	0.16	0.44	-0.514638
n	0.275155	0.742412	-0.610831
v	0.136624	0.4	0.88
n	0.124231	0.361722	0.923972
v	0.16	0.4	0.876286
n	0.144715	0.359816	0.921732
v	0.16	0.436002	-0.52
n	0.270548	0.730816	-0.626667
v	0.155014	0.4	-0.56
n	0.265976	0.669127	-0.69392
v	0.16	0.4	-0.558095
n	0.270216	0.666358	-0.694947
v	0.16	0.36	0.890398
n	0.147313	0.325457	0.934011
v	0.16	0.391672	0.88
n	0.143939	0.356164	0.923271
v	0.16	0.398224	-0.56
n	0.270597	0.663948	-0.697102
v	0.137797	0.36	-0.6
n	0.229307	0.596324	-0.769296
v	0.16	0.36	-0.592531
n	0.266131	0.604392	-0.750922
v	0.16	0.32	0.903343
n	0.148519	0.296149	0.943524
v	0.16	0.351098	-0.6
n	0.276131	0.574973	-0.770167
v	0.16	0.32	-0.620814
n	0.270886	0.529303	-0.804027
v	0.132173	0.28	0.92
n	0.123657	0.255788	0.958792
v	0.16	0.28	0.915747
n	0.146362	0.25482	0.955848
v	0.16	0.290081	-0.64
n	0.272132	0.48078	-0.833544
v	0.16	0.28	-0.645184
n	0.268644	0.45264	-0.850263
v	0.16	0.24	0.925499
n	0.145887	0.218977	0.964762
v	0.16	0.265235	0.92
n	0.147	0.241405	0.959226
v	0.16	0.24	-0.66429
n	0.265464	0.38976	-0.881826
v	0.16	0.2	0.933313
n	0.147106	0.185671	0.971538
v	0.16	0.203306	-0.68
n	0.261457	0.333086	-0.905922
v	0.16	0.2	-0.681141
n	0.261458	0.333031	-0.905942
v	0.16	0.16	0.940013
n	0.139215	0.139215	0.980428
v	0.16	0.16	-0.692973
n	0.266538	0.267446	-0.925975
v	0.16	0.12	0.945418
n	0.142274	0.106526	0.984078
v	0.16	0.12	-0.70252
n	0.268819	0.199959	-0.942206
v	0.16	0.08	0.949384
n	0.146105	0.0710586	0.986714
v	0.16	0.08	-0.709526
n	0.272163	0.135278	-0.952695
v	0.16	0.04	0.951807
n	0.148188	0.035873	0.988308
v	0.135726	0.04	-0.72
n	0.212759	0.0589966	-0.975322
v	0.16	0.04	-0.713805
n	0.272401	0.0684377	-0.959747
v	0.16	0	0.952622
n	0.148994	-0.000372764	0.988838
v	0.16	0	-0.715244
n	0.278752	-0.00115188	-0.960362
v	0.141447	0	-0.72
n	0.233465	-0.00143501	-0.972364
v	0.16	-0.04	0.951807
n	0.148188	-0.035873	0.988308
v	0.16	-0.04	-0.713805
n	0.272401	-0.0684376	-0.959747
v	0.135726	-0.04	-0.72
n	0.212759	-0.0589965	-0.975322
v	0.16	-0.08	0.949384
n	0.146105	-0.0710586	0.986714
v	0.16	-0.08	-0.709526
n	0.272163	-0.135278	-0.952695
v	0.16	-0.12	0.945418
n	0.142274	-0.106526	0.984078
v	0.16	-0.12	-0.70252
n	0.268819	-0.199959	-0.942206
v	0.16	-0.16	0.940013
n	0.139215	-0.139215	0.980428
v	0.16	-0.16	-0.692973
n	0.266538	-0.267446	-0.925975
v	0.16	-0.2	0.933313
n	0.147106	-0.185671	0.971538
v	0.16	-0.2	-0.681141
n	0.261458	-0.333031	-0.905942
v	0.16	-0.24	0.925499
n	0.145887	-0.218977	0.964762
v	0.16	-0.203306	-0.68
n	0.261457	-0.333086	-0.905922
v	0.16	-0.24	-0.66429
n	0.265464	-0.38976	-0.881826
v	0.16	-0.265235	0.92
n	0.147	-0.241405	0.959226
v	0.132173	-0.28	0.92
n	0.123657	-0.255788	0.958792
v	0.16	-0.28	0.915747
n	0.146362	-0.25482	0.955848
v	0.16	-0.28	-0.645184
n	0.268644	-0.45264	-0.850263
v	0.16	-0.32	0.903343
n	0.148519	-0.296149	0.943524
v	0.16	-0.290081	-0.64
n	0.272132	-0.48078	-0.833544
v	0.16	-0.32	-0.620814
n	0.270886	-0.529303	-0.804027
v	0.16	-0.36	0.890398
n	0.147313	-0.325457	0.934011
v	0.16	-0.351098	-0.6
n	0.276131	-0.574973	-0.770167
v	0.16	-0.36	-0.592531
n	0.26613	-0.604392	-0.750922
v	0.137797	-0.36	-0.6
n	0.229307	-0.596324	-0.769296
v	0.16	-0.391672	0.88
n	0.143939	-0.356164	0.923271
v	0.136624	-0.4	0.88
n	0.124231	-0.361722	0.923972
v	0.16	-0.4	0.876286
n	0.144715	-0.359816	0.921732
v	0.16	-0.398224	-0.56
n	0.270597	-0.663948	-0.697102
v	0.16	-0.4	-0.558095
n	0.270216	-0.666358	-0.694947
v	0.155014	-0.4	-0.56
n	0.265976	-0.669127	-0.69392
v	0.16	-0.44	0.858688
n	0.143364	-0.389109	0.909967
v	0.16	-0.436002	-0.52
n	0.270548	-0.730816	-0.626667
v	0.16	-0.44	-0.514638
n	0.275155	-0.742412	-0.610831
v	0.147495	-0.44	-0.52
n	0.249918	-0.736713	-0.628327
v	0.16	-0.48	0.841809
n	0.142433	-0.423066	0.894834
v	0.16	-0.466933	-0.48
n	0.275369	-0.787417	-0.551496
v	0.16	-0.48	-0.458566
n	0.275869	-0.812953	-0.512839
v	0.16	-0.484608	0.84
n	0.141457	-0.425407	0.893878
v	0.16	-0.52	0.820436
n	0.139056	-0.451128	0.88156
v	0.16	-0.512558	-0.4
n	0.273467	-0.872233	-0.405494
v	0.16	-0.52	-0.381043
n	0.277992	-0.883338	-0.377405
v	0.131713	-0.52	-0.4
n	0.225466	-0.886752	-0.403529
v	0.16	-0.492167	-0.44
n	0.271929	-0.840447	-0.468725
v	0.16	-0.56	0.800558
n	0.139193	-0.475865	0.868434
v	0.16	-0.559542	-0.24
n	0.290113	-0.940058	-0.179236
v	0.16	-0.56	-0.236343
n	0.291518	-0.940807	-0.172912
v	0.158092	-0.56	-0.24
n	0.290088	-0.940065	-0.179239
v	0.16	-0.552359	-0.28
n	0.286941	-0.930976	-0.225718
v	0.128195	-0.56	-0.28
n	0.226642	-0.945746	-0.232803
v	0.16	-0.542463	-0.32
n	0.281181	-0.916258	-0.285322
v	0.16	-0.52919	-0.36
n	0.280462	-0.893622	-0.3504
v	0.16	-0.561301	0.8
n	0.138971	-0.477341	0.867659
v	0.16	-0.6	0.775396
n	0.135776	-0.503212	0.85343
v	0.16	-0.593088	0.28
n	0.267962	-0.937061	-0.223861
v	0.16	-0.6	0.31005
n	0.267643	-0.924905	-0.270035
v	0.128539	-0.6	0.28
n	0.201616	-0.954424	-0.220059
v	0.16	-0.585879	0.24
n	0.273936	-0.946546	-0.17032
v	0.16	-0.580559	0.2
n	0.27864	-0.953406	-0.115653
v	0.16	-0.57692	0.16
n	0.276305	-0.957324	-0.0847696
v	0.16	-0.574684	0.12
n	0.271203	-0.960718	-0.0589047
v	0.16	-0.573528	0.08
n	0.269263	-0.962418	-0.0353348
v	0.16	-0.5731	0.04
n	0.265098	-0.964023	-0.0195446
v	0.16	-0.573039	0
n	0.261067	-0.965147	-0.0183098
v	0.16	-0.572978	-0.04
n	0.266541	-0.963455	-0.0266581
v	0.16	-0.57255	-0.08
n	0.265629	-0.963285	-0.0390279
v	0.16	-0.571383	-0.12
n	0.270108	-0.961096	-0.0577606
v	0.16	-0.569095	-0.16
n	0.272552	-0.958028	-0.0888646
v	0.16	-0.565275	-0.2
n	0.283558	-0.949802	-0.132176
v	0.16	-0.629493	0.76
n	0.134035	-0.514891	0.846712
v	0.16	-0.64	0.751199
n	0.132095	-0.521763	0.842801
v	0.16	-0.63209	0.4
n	0.240453	-0.891984	-0.382813
v	0.16	-0.64	0.418298
n	0.223123	-0.873603	-0.432475
v	0.12058	-0.64	0.4
n	0.18074	-0.909598	-0.374119
v	0.16	-0.616378	0.36
n	0.254755	-0.910667	-0.325247
v	0.16	-0.602787	0.32
n	0.259945	-0.923626	-0.281679
v	0.16	-0.68	0.725447
n	0.129643	-0.596954	0.791732
v	0.16	-0.67561	0.48
n	0.197676	-0.832309	-0.517867
v	0.16	-0.68	0.487766
n	0.200233	-0.816455	-0.541579
v	0.135901	-0.68	0.48
n	0.167374	-0.835962	-0.522642
v	0.16	-0.652208	0.44
n	0.215926	-0.86935	-0.444529
v	0.16	-0.692094	0.72
n	0.142388	-0.615345	0.775291
v	0.16	-0.72	0.696634
n	0.160352	-0.714727	0.680773
v	0.16	-0.706044	0.52
n	0.191419	-0.844699	-0.499842
v	0.16	-0.72	0.540049
n	0.211948	-0.891192	-0.401068
v	0.16	-0.752916	0.68
n	0.145068	-0.771666	0.619264
v	0.16	-0.76	0.670131
n	0.145953	-0.806601	0.572794
v	0.16	-0.74301	0.56
n	0.18806	-0.937459	-0.292924
v	0.16	-0.76	0.581653
n	0.20195	-0.977681	0.057929
v	0.16	-0.8	0.644533
n	0.145198	-0.898047	0.415246
v	0.16	-0.791339	0.6
n	0.165065	-0.973136	0.160498
v	0.16	-0.8	0.622004
n	0.143864	-0.939378	0.311242
v	0.16	-0.830525	0.64
n	0.134412	-0.906983	0.399143
v	0.2	0.8	0.641953
n	0.229875	0.903412	0.361947
v	0.2	0.822807	0.64
n	0.208826	0.903431	0.37444
v	0.2	0.8	0.632245
n	0.221475	0.911328	0.34703
v	0.2	0.76	0.661713
n	0.216262	0.842585	0.493236
v	0.2	0.783559	0.6
n	0.230959	0.956171	0.179986
v	0.2	0.76	0.589354
n	0.232978	0.96466	0.123092
v	0.2	0.72	0.690444
n	0.186856	0.708651	0.680367
v	0.2	0.744463	0.68
n	0.182188	0.749092	0.636921
v	0.2	0.732738	0.56
n	0.249145	0.931828	-0.263863
v	0.2	0.72	0.550669
n	0.235803	0.907461	-0.347723
v	0.199846	0.68	0.72
n	0.18068	0.621848	0.76201
v	0.2	0.68	0.719961
n	0.180683	0.621848	0.76201
v	0.2	0.695777	0.52
n	0.247609	0.840294	-0.482282
v	0.2	0.68	0.502792
n	0.237396	0.803259	-0.546276
v	0.2	0.64	0.74323
n	0.163955	0.520407	0.838031
v	0.2	0.679964	0.72
n	0.180683	0.621847	0.762011
v	0.2	0.665731	0.48
n	0.25064	0.819605	-0.515196
v	0.19945	0.64	0.44
n	0.270359	0.848948	-0.454086
v	0.2	0.64	0.440291
n	0.269617	0.847211	-0.457755
v	0.2	0.6	0.7687
n	0.170414	0.498101	0.850209
v	0.2	0.618173	0.76
n	0.165759	0.508713	0.844828
v	0.2	0.639858	0.44
n	0.269617	0.847212	-0.457754
v	0.2	0.621004	0.4
n	0.286771	0.879798	-0.379101
v	0.2	0.603872	0.36
n	0.309585	0.89282	-0.327154
v	0.168692	0.6	0.32
n	0.270492	0.921978	-0.277112
v	0.2	0.6	0.349548
n	0.311643	0.896151	-0.315899
v	0.163872	0.56	0.8
n	0.141426	0.475995	0.868002
v	0.2	0.56	0.792279
n	0.170416	0.475354	0.863132
v	0.2	0.591109	0.32
n	0.32169	0.905976	-0.275177
v	0.2	0.581186	0.28
n	0.319924	0.920766	-0.223246
v	0.2	0.573411	0.24
n	0.327284	0.930811	-0.162712
